,time,distance,dh_fit_dx,gt,spot,w_surface_window_final,h_mean,dh_fit_dy,n_fit_photons,pflags,cycle,h_sigma,rgt,rms_misfit,delta_time,segment_id,doy,decyear,dowy,x,y,geometry
3336,2019-07-11T10:32:34.854000,5396189.445889307,0.006433566458166617,30,3,3.0,515.9320693840845,0.0,99,0,4,0.029025249695107558,204,0.20798454399914415,48076354.853505656,269107,192,2019.524491211758,284,708561.3633881235,5372672.727401653,POINT (708561.3633881235 5372672.727401653)
3340,2019-07-11T10:32:34.855999,5393644.807529127,0.24772325026765785,20,6,6.346478813281119,883.1503471779731,0.0,23,0,4,0.11536396357499415,204,0.5126705821017188,48076354.855561644,268979,192,2019.5244912118214,284,705792.4433023103,5369738.939771235,POINT (705792.4433023103 5369738.939771235)
3341,2019-07-11T10:32:34.855999,5396089.263336576,-0.20188857482402778,10,5,5.184357580573925,563.902233850844,0.0,18,0,4,0.1978463539238968,204,0.6732629884585584,48076354.85617402,269101,192,2019.5244912118214,284,705383.1839702366,5372150.695529298,POINT (705383.1839702366 5372150.695529298)
3342,2019-07-11T10:32:34.855999,5396209.482399265,0.036770520243922356,30,3,3.0,516.5942293113226,0.0,74,0,4,0.02209427560168403,204,0.19006139030163538,48076354.85629699,269107,192,2019.5244912118214,284,708558.795029884,5372692.325607662,POINT (708558.795029884 5372692.325607662)
3346,2019-07-11T10:32:34.858002,5393664.844064015,0.2340090479020196,20,6,5.998488846269069,888.0850770202994,0.0,19,0,4,0.09317349618925701,204,0.40500424274837704,48076354.858396694,268980,192,2019.5244912118849,284,705789.8468528441,5369758.808862449,POINT (705789.8468528441 5369758.808862449)
3347,2019-07-11T10:32:34.859001,5396229.518909025,-0.017938659772291254,30,3,3.382916915678793,516.5348159014962,0.0,68,0,4,0.05877986486367415,204,0.45010326369864223,48076354.85911869,269109,192,2019.5244912119165,284,708556.2446016757,5372712.197312664,POINT (708556.2446016757 5372712.197312664)
3350,2019-07-11T10:32:34.861000,5396129.336358258,0.05807612611555335,10,5,3.726108549376406,564.054153139071,0.0,16,4,4,0.2956796318293027,204,0.7529339230910121,48076354.86116928,269103,192,2019.52449121198,284,705378.5977975556,5372185.88516959,POINT (705378.5977975556 5372185.88516959)
3351,2019-07-11T10:32:34.861000,5393684.880598707,0.2317482739092327,20,6,5.941142429679562,892.680276954951,0.0,23,0,4,0.10268441874082392,204,0.48858981515939687,48076354.86123455,268981,192,2019.52449121198,284,705787.232406188,5369778.675505064,POINT (705787.232406188 5369778.675505064)
3352,2019-07-11T10:32:34.862000,5396249.55541859,-0.07662440170515783,30,3,3.0,515.6643164478413,0.0,26,0,4,0.05478286154890027,204,0.23574191473581024,48076354.86197248,269109,192,2019.5244912120118,284,708553.7016664759,5372732.349573558,POINT (708553.7016664759 5372732.349573558)
3355,2019-07-11T10:32:34.863998,5393704.917133203,0.21498391297213804,20,6,5.516097743860238,897.1463914568012,0.0,26,0,4,0.10722639298166203,204,0.5434926157775284,48076354.864075154,268982,192,2019.524491212075,284,705784.5998657724,5369798.539770336,POINT (705784.5998657724 5369798.539770336)
3356,2019-07-11T10:32:34.865002,5396149.372868804,-0.051386166384178145,10,5,5.7549141736819,562.3218191865191,0.0,24,0,4,0.19654147870137467,204,0.8512809922976262,48076354.8645189,269104,192,2019.5244912121068,284,705375.4738650084,5372209.54585656,POINT (705375.4738650084 5372209.54585656)
3358,2019-07-11T10:32:34.867001,5393724.953667501,0.17477391869506986,20,6,4.498501101730131,901.1685532901637,0.0,29,0,4,0.07612816642792652,204,0.40935109122985974,48076354.86691474,268983,192,2019.5244912121702,284,705781.9600387125,5369818.403211956,POINT (705781.9600387125 5369818.403211956)
3359,2019-07-11T10:32:34.867001,5396169.4093791535,-0.24273307855803772,10,5,6.219833729217391,560.151014797747,0.0,16,0,4,0.11525373562075417,204,0.4610142732459161,48076354.86743505,269105,192,2019.5244912121702,284,705372.7474324054,5372230.165053578,POINT (705372.7474324054 5372230.165053578)
3362,2019-07-11T10:32:34.869999,5393744.990201605,0.15662171960197835,20,6,4.040407718182456,904.6186095094753,0.0,26,0,4,0.07596065605648447,204,0.3870632787259279,48076354.869752206,268984,192,2019.5244912122653,284,705779.3148049344,5369838.2658910565,POINT (705779.3148049344 5369838.265891057)
3365,2019-07-11T10:32:34.873001,5393765.026735511,0.12987643884466227,20,6,3.367843674527694,907.5267623067696,0.0,28,0,4,0.061436492409626134,204,0.31427551335626536,48076354.87258666,268985,192,2019.5244912123605,284,705776.666256388,5369858.12799366,POINT (705776.666256388 5369858.12799366)
3366,2019-07-11T10:32:34.873001,5396329.701454885,-0.0014941547119576848,30,3,3.0,510.1447096358783,0.0,138,0,4,0.01690934239716681,204,0.1709053748579758,48076354.87317405,269113,192,2019.5244912123605,284,708543.7887420768,5372811.668335876,POINT (708543.7887420768 5372811.668335876)
3369,2019-07-11T10:32:34.875000,5393785.063269221,0.08493331612450827,20,6,3.0,909.6730893040499,0.0,23,0,4,0.08593452823144479,204,0.3739728994594378,48076354.875417165,268986,192,2019.524491212424,284,705774.0171046747,5369877.990146018,POINT (705774.0171046747 5369877.990146018)
3370,2019-07-11T10:32:34.875999,5396349.737963469,0.0012707721181001441,30,3,3.0,510.1804678509503,0.0,254,0,4,0.012374319948199401,204,0.1496384325821765,48076354.87596283,269114,192,2019.5244912124556,284,708541.2684189479,5372831.363579298,POINT (708541.2684189479 5372831.363579298)
3373,2019-07-11T10:32:34.879002,5396369.774471855,0.0034653240112151318,30,3,3.0,510.2387624122458,0.0,290,4,4,0.011638291980824311,204,0.16940909878521146,48076354.87880172,269115,192,2019.5244912125509,284,708538.670578173,5372851.39503956,POINT (708538.670578173 5372851.39503956)
3376,2019-07-11T10:32:34.881001,5396269.591927959,-0.15214485966329772,10,5,3.9276011608920482,529.4064952387778,0.0,15,0,4,0.07097435272115746,204,0.27483770785963657,48076354.88136983,269110,192,2019.5244912126143,284,705359.3470883126,5372329.454399238,POINT (705359.3470883126 5372329.454399238)
3377,2019-07-11T10:32:34.882000,5396389.810980045,0.10090454015013672,30,3,3.652228501799476,512.2100257470388,0.0,183,0,4,0.08462322799143106,204,0.5748551850971265,48076354.88162565,269117,192,2019.524491212646,284,708536.0088919635,5372871.225070974,POINT (708536.0088919635 5372871.225070974)
3381,2019-07-11T10:32:34.887001,5396309.664946106,0.02067136055772867,10,5,3.0,528.5553002117277,0.0,12,0,4,0.08495049440212472,204,0.20530031703813484,48076354.88697871,269112,192,2019.5244912128044,284,705353.9417539344,5372369.164311158,POINT (705353.9417539344 5372369.164311158)
3385,2019-07-11T10:32:34.889000,5393885.245934828,-0.14217723348964562,20,6,4.700537615316831,902.6191681714297,0.0,16,0,4,0.12911048473421755,204,0.5146939040231925,48076354.88947286,268991,192,2019.5244912128678,284,705760.8400371044,5369977.30940853,POINT (705760.8400371044 5369977.30940853)
3386,2019-07-11T10:32:34.889999,5396329.701454885,0.02067136055772245,10,5,3.0,528.9694821090175,0.0,12,0,4,0.09140169791757088,204,0.20530031703813573,48076354.889790945,269113,192,2019.5244912128994,284,705351.2615773844,5372389.022463767,POINT (705351.2615773844 5372389.022463767)
3388,2019-07-11T10:32:34.889999,5396449.920503439,0.1286589303693213,30,3,3.5210625192943894,519.2772233321374,0.0,71,0,4,0.08578787581129624,204,0.5772667001624955,48076354.890108995,269119,192,2019.5244912128994,284,708527.8932466515,5372930.658863789,POINT (708527.8932466515 5372930.658863789)
3391,2019-07-11T10:32:34.891998,5393905.282467361,-0.11025021124205381,20,6,4.861861650521312,900.1010572609105,0.0,11,0,4,0.1983403894582163,204,0.5252141246674653,48076354.8922815,268992,192,2019.5244912129629,284,705758.2163739643,5369997.175006066,POINT (705758.2163739643 5369997.175006066)
3392,2019-07-11T10:32:34.893002,5396349.737963469,-0.005889341331989151,10,5,3.0,528.7836823536957,0.0,13,0,4,0.07951129336444958,204,0.2622153011177248,48076354.89260783,269114,192,2019.5244912129947,284,705348.6171957334,5372408.884830477,POINT (705348.6171957334 5372408.884830477)
3394,2019-07-11T10:32:34.893002,5396469.957010845,0.2841988666857289,30,3,7.272830638113591,523.4849305456207,0.0,35,0,4,0.08774082345409802,204,0.5187765819081825,48076354.89300815,269120,192,2019.5244912129947,284,708525.1035197863,5372950.896240315,POINT (708525.1035197863 5372950.896240315)
3397,2019-07-11T10:32:34.895000,5393925.3189996965,-0.20953417037101296,20,6,7.048950000424176,897.0836903043211,0.0,10,0,4,0.2931127264129614,204,0.6884522516277187,48076354.89509033,268993,192,2019.5244912130581,284,705755.5937649456,5370017.040496132,POINT (705755.5937649456 5370017.040496132)
3398,2019-07-11T10:32:34.895000,5396369.774471855,-0.003520844566453629,10,5,3.0,528.7317200333142,0.0,20,0,4,0.06525579057123973,204,0.2420445762459968,48076354.895429574,269115,192,2019.5244912130581,284,705345.9959368341,5372428.750566473,POINT (705345.9959368341 5372428.750566473)
3400,2019-07-11T10:32:34.896000,5396489.993518054,0.21888365482807148,30,3,5.614938895201991,528.4372436923177,0.0,31,0,4,0.06149474799505203,204,0.34168904961372404,48076354.895856544,269121,192,2019.5244912130897,284,708522.3695576017,5372970.746555397,POINT (708522.3695576017 5372970.746555397)
3403,2019-07-11T10:32:34.897999,5396389.810980045,-0.0012267521250821645,10,5,3.0,528.7105612296472,0.0,22,0,4,0.060366880114767166,204,0.24883790778124562,48076354.89825809,269116,192,2019.5244912131532,284,705343.4071306585,5372448.620641007,POINT (705343.4071306585 5372448.620641007)
3405,2019-07-11T10:32:34.898998,5396510.030025067,0.06697199348611971,30,3,3.0,532.3122245525816,0.0,50,0,4,0.04269688114193345,204,0.2430159835606405,48076354.898700915,269122,192,2019.5244912131848,284,708519.6535414056,5372990.598924725,POINT (708519.6535414056 5372990.598924725)
3409,2019-07-11T10:32:34.902000,5396530.066531884,0.12978276638267894,30,3,3.365494768864938,534.4805056892988,0.0,69,0,4,0.04781755973988262,204,0.3952264478454841,48076354.90153808,269123,192,2019.52449121328,284,708516.9977453372,5373010.459435831,POINT (708516.9977453372 5373010.459435831)
3411,2019-07-11T10:32:34.903000,5394105.647781889,-0.00972681482819393,40,4,3.0,560.3715097411743,0.0,15,0,4,0.035886712896346644,204,0.13732182912177465,48076354.90270791,269002,192,2019.5244912133119,284,708923.9578478843,5370618.693432597,POINT (708923.9578478843 5370618.693432597)
3412,2019-07-11T10:32:34.903999,5396429.8839958375,0.01742295257101023,10,5,3.0,528.2263953588197,0.0,104,0,4,0.019089708780491443,204,0.19335231962662827,48076354.903887205,269118,192,2019.5244912133435,284,705338.3968173609,5372488.020680268,POINT (705338.3968173609 5372488.020680268)
3414,2019-07-11T10:32:34.903999,5396550.103038503,0.18605958401161438,30,3,4.783773637940815,537.6530605615701,0.0,43,0,4,0.05773199795611234,204,0.32637626183407126,48076354.90437892,269124,192,2019.5244912133435,284,708514.3483252834,5373030.320831294,POINT (708514.3483252834 5373030.320831294)
3416,2019-07-11T10:32:34.905998,5394125.684312263,0.013854570938238275,40,4,3.0,560.3877196109661,0.0,14,0,4,0.042919310152784176,204,0.15201142734045,48076354.90551987,269003,192,2019.524491213407,284,708921.3323944696,5370638.5578441415,POINT (708921.3323944696 5370638.557844141)
3417,2019-07-11T10:32:34.907001,5396449.920503439,0.013554209212186086,10,5,3.0,528.48037078728,0.0,139,0,4,0.016391856102057446,204,0.1745527047807642,48076354.90674918,269119,192,2019.5244912134388,284,705335.8758432387,5372508.021947271,POINT (705335.8758432387 5372508.021947271)
3419,2019-07-11T10:32:34.907001,5396570.139544927,0.17914220375765755,30,3,5.45721386754133,541.4839716590149,0.0,36,0,4,0.1088023148372683,204,0.6225777828660225,48076354.90722155,269125,192,2019.5244912134388,284,708511.7142609068,5373050.1839677645,POINT (708511.7142609068 5373050.183967764)
3421,2019-07-11T10:32:34.908001,5394145.72084244,0.0040842880815175064,40,4,3.0,560.5692914555898,0.0,17,0,4,0.049447716898767466,204,0.20339385929484705,48076354.90833322,269004,192,2019.5244912134704,284,708918.7072892367,5370658.42262766,POINT (708918.7072892367 5370658.42262766)
3422,2019-07-11T10:32:34.910000,5396469.957010845,0.00875089598238965,10,5,3.0,528.6592342545359,0.0,102,0,4,0.015403448047076265,204,0.15551175741121126,48076354.90962436,269120,192,2019.5244912135338,284,705333.3323620313,5372528.137826138,POINT (705333.3323620313 5372528.137826138)
3424,2019-07-11T10:32:34.910000,5396590.176051155,0.056254017087810304,30,3,3.0,544.0899164076097,0.0,29,0,4,0.08837293266421455,204,0.31005896264475513,48076354.91005892,269126,192,2019.5244912135338,284,708509.0961006347,5373070.049876636,POINT (708509.0961006347 5373070.049876636)
3426,2019-07-11T10:32:34.910999,5394165.75737242,-0.014762774556229985,40,4,3.0,560.4749625095692,0.0,10,0,4,0.06671069558325328,204,0.17975721735290495,48076354.91114737,269005,192,2019.5244912135654,284,708916.0851389989,5370678.287490844,POINT (708916.0851389989 5370678.287490844)
3427,2019-07-11T10:32:34.911999,5396489.993518054,0.010761564274647362,10,5,3.0,528.8484202274958,0.0,127,0,4,0.014039666474554454,204,0.1564791018479914,48076354.91246056,269121,192,2019.5244912135972,284,705330.8009288185,5372548.015441879,POINT (705330.8009288185 5372548.015441879)
3429,2019-07-11T10:32:34.912998,5396610.212557185,-0.01143792885565742,30,3,3.0,543.9893827801952,0.0,88,0,4,0.030233700857007873,204,0.2810745181915481,48076354.91285207,269127,192,2019.5244912136288,284,708506.5373148267,5373089.695554151,POINT (708506.5373148267 5373089.695554151)
3431,2019-07-11T10:32:34.915001,5396510.030025067,0.00938619611405922,10,5,3.0,529.0424051504567,0.0,142,0,4,0.01352621938816247,204,0.16112868690236795,48076354.9152906,269122,192,2019.5244912136923,284,705328.2452864888,5372567.889913242,POINT (705328.2452864888 5372567.889913242)
3433,2019-07-11T10:32:34.916000,5396630.24906302,-0.01179538929311863,30,3,3.0,543.780404529268,0.0,103,0,4,0.035272364952540006,204,0.27102449418440766,48076354.91568803,269128,192,2019.524491213724,284,708503.9392836811,5373109.654632629,POINT (708503.9392836811 5373109.654632629)
3435,2019-07-11T10:32:34.917999,5396530.066531884,0.010837986270907152,10,5,3.0,529.2356723061173,0.0,139,0,4,0.015076971477468046,204,0.1771967460518178,48076354.91811127,269123,192,2019.5244912137873,284,705325.6518771051,5372587.75933756,POINT (705325.6518771051 5372587.75933756)
3437,2019-07-11T10:32:34.918999,5396650.285568658,-0.009834707333526094,30,3,3.0,543.6018667934787,0.0,57,0,4,0.029933926787022044,204,0.21321657501419614,48076354.918528825,269129,192,2019.5244912138191,284,708501.3351336934,5373129.658262116,POINT (708501.3351336934 5373129.658262116)
3439,2019-07-11T10:32:34.921001,5396550.103038503,0.00821204598693015,10,5,3.0,529.4226875104555,0.0,156,0,4,0.014711780825587585,204,0.18301441468150745,48076354.92091742,269124,192,2019.5244912138826,284,705323.0003266627,5372607.621020003,POINT (705323.0003266627 5372607.621020003)
3441,2019-07-11T10:32:34.921001,5396670.322074099,-0.0033821886135980694,30,3,3.0,543.4773759789854,0.0,54,0,4,0.02626818859902404,204,0.1880212788460945,48076354.92134963,269130,192,2019.5244912138826,284,708498.7445874357,5373149.52758951,POINT (708498.7445874357 5373149.52758951)
3443,2019-07-11T10:32:34.922001,5394245.903490379,-0.17232431994223862,40,4,4.436624412918539,555.6286126033714,0.0,17,0,4,0.11239029376235174,204,0.41535593756880984,48076354.922425784,269010,192,2019.5244912139142,284,708905.6282915839,5370757.75158135,POINT (708905.6282915839 5370757.75158135)
3444,2019-07-11T10:32:34.924000,5396570.139544927,0.009734064734573611,10,5,3.0,529.6015787137102,0.0,103,0,4,0.025423968689907463,204,0.17716018919727378,48076354.92371441,269125,192,2019.5244912139776,284,705320.3090285582,5372627.477503052,POINT (705320.3090285582 5372627.477503052)
3446,2019-07-11T10:32:34.924000,5396690.358579345,0.008702190486083783,30,3,3.0,543.5464666726148,0.0,54,0,4,0.022583464994578813,204,0.1483393961569746,48076354.924169235,269131,192,2019.5244912139776,284,708496.1429154895,5373169.394982411,POINT (708496.1429154895 5373169.394982411)
3447,2019-07-11T10:32:34.924999,5394265.940019379,-0.09879258628938992,40,4,3.0,552.8523811146943,0.0,19,0,4,0.05750503067984148,204,0.2354415687375882,48076354.925250165,269010,192,2019.5244912140095,284,708903.0221523815,5370777.6183155505,POINT (708903.0221523815 5370777.61831555)
3448,2019-07-11T10:32:34.925999,5396590.176051155,0.0033505541985462406,10,5,3.0,529.676852546821,0.0,170,0,4,0.011932941955784203,204,0.15483545461041098,48076354.926399544,269126,192,2019.524491214041,284,705317.6960904293,5372646.561995665,POINT (705317.6960904293 5372646.561995665)
3450,2019-07-11T10:32:34.926998,5396710.395084395,0.015781566864181418,30,3,3.0,543.786668547863,0.0,60,0,4,0.018029575903870512,204,0.13039393388224635,48076354.92698699,269132,192,2019.5244912140727,284,708493.5230264998,5373189.260235779,POINT (708493.5230264998 5373189.260235779)
3451,2019-07-11T10:32:34.928001,5394285.976548182,-0.08865798269124703,40,4,3.0,551.0859418237023,0.0,16,0,4,0.06296513586236639,204,0.23632714610729116,48076354.9280775,269011,192,2019.5244912141045,284,708900.4056985324,5370797.483764194,POINT (708900.4056985324 5370797.483764194)
3452,2019-07-11T10:32:34.929001,5396610.212557185,0.005879278136865396,10,5,3.0,529.7902163814136,0.0,228,0,4,0.011498362996752116,204,0.1552000047232934,48076354.92922807,269127,192,2019.5244912141363,284,705314.9355876702,5372666.658294107,POINT (705314.9355876702 5372666.658294107)
3454,2019-07-11T10:32:34.930000,5396730.431589249,0.010616247723408634,30,3,3.0,544.0388899773886,0.0,38,0,4,0.02520327187998951,204,0.1466620516147978,48076354.929801874,269133,192,2019.524491214168,284,708490.8799247093,5373209.122303533,POINT (708490.8799247093 5373209.122303533)
